,id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col
864,3191,False,1,1,1,10,1.1,10.1,b'11/16/09',b'1',2009-11-16 01:31:06.750
865,3190,True,0,0,0,0,0.0,0.0,b'11/16/09',b'0',2009-11-16 01:30:06.750
866,3189,False,9,9,9,90,9.9,90.89999999999999,b'11/15/09',b'9',2009-11-15 01:29:06.660
867,3188,True,8,8,8,80,8.8,80.8,b'11/15/09',b'8',2009-11-15 01:28:06.580
868,3187,False,7,7,7,70,7.7,70.7,b'11/15/09',b'7',2009-11-15 01:27:06.510
869,3186,True,6,6,6,60,6.6,60.599999999999994,b'11/15/09',b'6',2009-11-15 01:26:06.450
870,3185,False,5,5,5,50,5.5,50.5,b'11/15/09',b'5',2009-11-15 01:25:06.400
871,3184,True,4,4,4,40,4.4,40.4,b'11/15/09',b'4',2009-11-15 01:24:06.360
872,3183,False,3,3,3,30,3.3,30.299999999999997,b'11/15/09',b'3',2009-11-15 01:23:06.330
873,3219,False,9,9,9,90,9.9,90.89999999999999,b'11/18/09',b'9',2009-11-18 01:59:08.100
874,3218,True,8,8,8,80,8.8,80.8,b'11/18/09',b'8',2009-11-18 01:58:07.930
875,3217,False,7,7,7,70,7.7,70.7,b'11/18/09',b'7',2009-11-18 01:57:07.860
876,3216,True,6,6,6,60,6.6,60.599999999999994,b'11/18/09',b'6',2009-11-18 01:56:07.800
877,3215,False,5,5,5,50,5.5,50.5,b'11/18/09',b'5',2009-11-18 01:55:07.750
878,3214,True,4,4,4,40,4.4,40.4,b'11/18/09',b'4',2009-11-18 01:54:07.710
879,3213,False,3,3,3,30,3.3,30.299999999999997,b'11/18/09',b'3',2009-11-18 01:53:07.680
880,3212,True,2,2,2,20,2.2,20.2,b'11/18/09',b'2',2009-11-18 01:52:07.660
881,3211,False,1,1,1,10,1.1,10.1,b'11/18/09',b'1',2009-11-18 01:51:07.650
882,3210,True,0,0,0,0,0.0,0.0,b'11/18/09',b'0',2009-11-18 01:50:07.650
883,3209,False,9,9,9,90,9.9,90.89999999999999,b'11/17/09',b'9',2009-11-17 01:49:07.560
884,3208,True,8,8,8,80,8.8,80.8,b'11/17/09',b'8',2009-11-17 01:48:07.480
885,3207,False,7,7,7,70,7.7,70.7,b'11/17/09',b'7',2009-11-17 01:47:07.410
886,3206,True,6,6,6,60,6.6,60.599999999999994,b'11/17/09',b'6',2009-11-17 01:46:07.350
887,3205,False,5,5,5,50,5.5,50.5,b'11/17/09',b'5',2009-11-17 01:45:07.300
888,3204,True,4,4,4,40,4.4,40.4,b'11/17/09',b'4',2009-11-17 01:44:07.260
889,3203,False,3,3,3,30,3.3,30.299999999999997,b'11/17/09',b'3',2009-11-17 01:43:07.230
890,3202,True,2,2,2,20,2.2,20.2,b'11/17/09',b'2',2009-11-17 01:42:07.210
891,3201,False,1,1,1,10,1.1,10.1,b'11/17/09',b'1',2009-11-17 01:41:07.200
892,3163,False,3,3,3,30,3.3,30.299999999999997,b'11/13/09',b'3',2009-11-13 01:03:05.430
893,3162,True,2,2,2,20,2.2,20.2,b'11/13/09',b'2',2009-11-13 01:02:05.410
894,3161,False,1,1,1,10,1.1,10.1,b'11/13/09',b'1',2009-11-13 01:01:05.400
895,3160,True,0,0,0,0,0.0,0.0,b'11/13/09',b'0',2009-11-13 01:00:05.400
896,3159,False,9,9,9,90,9.9,90.89999999999999,b'11/12/09',b'9',2009-11-12 00:59:05.310
897,3158,True,8,8,8,80,8.8,80.8,b'11/12/09',b'8',2009-11-12 00:58:05.230
898,3157,False,7,7,7,70,7.7,70.7,b'11/12/09',b'7',2009-11-12 00:57:05.160
899,3156,True,6,6,6,60,6.6,60.599999999999994,b'11/12/09',b'6',2009-11-12 00:56:05.100
900,3155,False,5,5,5,50,5.5,50.5,b'11/12/09',b'5',2009-11-12 00:55:05.500
901,3154,True,4,4,4,40,4.4,40.4,b'11/12/09',b'4',2009-11-12 00:54:05.100
902,3153,False,3,3,3,30,3.3,30.299999999999997,b'11/12/09',b'3',2009-11-12 00:53:04.980
903,3152,True,2,2,2,20,2.2,20.2,b'11/12/09',b'2',2009-11-12 00:52:04.960
904,3151,False,1,1,1,10,1.1,10.1,b'11/12/09',b'1',2009-11-12 00:51:04.950
905,3150,True,0,0,0,0,0.0,0.0,b'11/12/09',b'0',2009-11-12 00:50:04.950
906,3149,False,9,9,9,90,9.9,90.89999999999999,b'11/11/09',b'9',2009-11-11 00:49:04.860
907,3148,True,8,8,8,80,8.8,80.8,b'11/11/09',b'8',2009-11-11 00:48:04.780
908,3147,False,7,7,7,70,7.7,70.7,b'11/11/09',b'7',2009-11-11 00:47:04.710
909,3146,True,6,6,6,60,6.6,60.599999999999994,b'11/11/09',b'6',2009-11-11 00:46:04.650
910,3145,False,5,5,5,50,5.5,50.5,b'11/11/09',b'5',2009-11-11 00:45:04.600
911,3182,True,2,2,2,20,2.2,20.2,b'11/15/09',b'2',2009-11-15 01:22:06.310
912,3181,False,1,1,1,10,1.1,10.1,b'11/15/09',b'1',2009-11-15 01:21:06.300
913,3180,True,0,0,0,0,0.0,0.0,b'11/15/09',b'0',2009-11-15 01:20:06.300
914,3179,False,9,9,9,90,9.9,90.89999999999999,b'11/14/09',b'9',2009-11-14 01:19:06.210
915,3178,True,8,8,8,80,8.8,80.8,b'11/14/09',b'8',2009-11-14 01:18:06.130
916,3177,False,7,7,7,70,7.7,70.7,b'11/14/09',b'7',2009-11-14 01:17:06.600
917,3176,True,6,6,6,60,6.6,60.599999999999994,b'11/14/09',b'6',2009-11-14 01:16:06.000
918,3175,False,5,5,5,50,5.5,50.5,b'11/14/09',b'5',2009-11-14 01:15:05.950
919,3174,True,4,4,4,40,4.4,40.4,b'11/14/09',b'4',2009-11-14 01:14:05.910
920,3173,False,3,3,3,30,3.3,30.299999999999997,b'11/14/09',b'3',2009-11-14 01:13:05.880
921,3172,True,2,2,2,20,2.2,20.2,b'11/14/09',b'2',2009-11-14 01:12:05.860
922,3171,False,1,1,1,10,1.1,10.1,b'11/14/09',b'1',2009-11-14 01:11:05.850
923,3170,True,0,0,0,0,0.0,0.0,b'11/14/09',b'0',2009-11-14 01:10:05.850
924,3169,False,9,9,9,90,9.9,90.89999999999999,b'11/13/09',b'9',2009-11-13 01:09:05.760
925,3168,True,8,8,8,80,8.8,80.8,b'11/13/09',b'8',2009-11-13 01:08:05.680
926,3167,False,7,7,7,70,7.7,70.7,b'11/13/09',b'7',2009-11-13 01:07:05.610
927,3166,True,6,6,6,60,6.6,60.599999999999994,b'11/13/09',b'6',2009-11-13 01:06:05.550
928,3165,False,5,5,5,50,5.5,50.5,b'11/13/09',b'5',2009-11-13 01:05:05.500
929,3164,True,4,4,4,40,4.4,40.4,b'11/13/09',b'4',2009-11-13 01:04:05.460
930,3538,True,8,8,8,80,8.8,80.8,b'12/20/09',b'8',2009-12-20 02:18:08.830
931,3539,False,9,9,9,90,9.9,90.89999999999999,b'12/20/09',b'9',2009-12-20 02:19:08.910
932,3540,True,0,0,0,0,0.0,0.0,b'12/21/09',b'0',2009-12-21 02:20:09.000
933,3541,False,1,1,1,10,1.1,10.1,b'12/21/09',b'1',2009-12-21 02:21:09.000
934,3542,True,2,2,2,20,2.2,20.2,b'12/21/09',b'2',2009-12-21 02:22:09.100
935,3562,True,2,2,2,20,2.2,20.2,b'12/23/09',b'2',2009-12-23 02:42:09.910
936,3561,False,1,1,1,10,1.1,10.1,b'12/23/09',b'1',2009-12-23 02:41:09.900
937,3560,True,0,0,0,0,0.0,0.0,b'12/23/09',b'0',2009-12-23 02:40:09.900
938,3559,False,9,9,9,90,9.9,90.89999999999999,b'12/22/09',b'9',2009-12-22 02:39:09.810
939,3558,True,8,8,8,80,8.8,80.8,b'12/22/09',b'8',2009-12-22 02:38:09.730
940,3557,False,7,7,7,70,7.7,70.7,b'12/22/09',b'7',2009-12-22 02:37:09.660
941,3556,True,6,6,6,60,6.6,60.599999999999994,b'12/22/09',b'6',2009-12-22 02:36:09.600
942,3555,False,5,5,5,50,5.5,50.5,b'12/22/09',b'5',2009-12-22 02:35:09.550
943,3554,True,4,4,4,40,4.4,40.4,b'12/22/09',b'4',2009-12-22 02:34:09.510
944,3553,False,3,3,3,30,3.3,30.299999999999997,b'12/22/09',b'3',2009-12-22 02:33:09.480
945,3552,True,2,2,2,20,2.2,20.2,b'12/22/09',b'2',2009-12-22 02:32:09.460
946,3551,False,1,1,1,10,1.1,10.1,b'12/22/09',b'1',2009-12-22 02:31:09.450
947,3550,True,0,0,0,0,0.0,0.0,b'12/22/09',b'0',2009-12-22 02:30:09.450
948,3549,False,9,9,9,90,9.9,90.89999999999999,b'12/21/09',b'9',2009-12-21 02:29:09.360
949,3548,True,8,8,8,80,8.8,80.8,b'12/21/09',b'8',2009-12-21 02:28:09.280
950,3547,False,7,7,7,70,7.7,70.7,b'12/21/09',b'7',2009-12-21 02:27:09.210
951,3546,True,6,6,6,60,6.6,60.599999999999994,b'12/21/09',b'6',2009-12-21 02:26:09.150
952,3545,False,5,5,5,50,5.5,50.5,b'12/21/09',b'5',2009-12-21 02:25:09.100
953,3543,False,3,3,3,30,3.3,30.299999999999997,b'12/21/09',b'3',2009-12-21 02:23:09.300
954,3544,True,4,4,4,40,4.4,40.4,b'12/21/09',b'4',2009-12-21 02:24:09.600
955,3341,False,1,1,1,10,1.1,10.1,b'12/01/09',b'1',2009-11-30 23:01:00.000
956,3340,True,0,0,0,0,0.0,0.0,b'12/01/09',b'0',2009-11-30 23:00:00.000
957,3342,True,2,2,2,20,2.2,20.2,b'12/01/09',b'2',2009-11-30 23:02:00.100
958,3343,False,3,3,3,30,3.3,30.299999999999997,b'12/01/09',b'3',2009-11-30 23:03:00.300
959,3344,True,4,4,4,40,4.4,40.4,b'12/01/09',b'4',2009-11-30 23:04:00.600
960,3345,False,5,5,5,50,5.5,50.5,b'12/01/09',b'5',2009-11-30 23:05:00.100
961,3346,True,6,6,6,60,6.6,60.599999999999994,b'12/01/09',b'6',2009-11-30 23:06:00.150
962,3347,False,7,7,7,70,7.7,70.7,b'12/01/09',b'7',2009-11-30 23:07:00.210
963,3348,True,8,8,8,80,8.8,80.8,b'12/01/09',b'8',2009-11-30 23:08:00.280
964,3349,False,9,9,9,90,9.9,90.89999999999999,b'12/01/09',b'9',2009-11-30 23:09:00.360
965,3350,True,0,0,0,0,0.0,0.0,b'12/02/09',b'0',2009-12-01 23:10:00.450
966,3351,False,1,1,1,10,1.1,10.1,b'12/02/09',b'1',2009-12-01 23:11:00.450
967,3352,True,2,2,2,20,2.2,20.2,b'12/02/09',b'2',2009-12-01 23:12:00.460
968,3353,False,3,3,3,30,3.3,30.299999999999997,b'12/02/09',b'3',2009-12-01 23:13:00.480
969,3354,True,4,4,4,40,4.4,40.4,b'12/02/09',b'4',2009-12-01 23:14:00.510
970,3355,False,5,5,5,50,5.5,50.5,b'12/02/09',b'5',2009-12-01 23:15:00.550
971,3356,True,6,6,6,60,6.6,60.599999999999994,b'12/02/09',b'6',2009-12-01 23:16:00.600
972,3357,False,7,7,7,70,7.7,70.7,b'12/02/09',b'7',2009-12-01 23:17:00.660
973,3358,True,8,8,8,80,8.8,80.8,b'12/02/09',b'8',2009-12-01 23:18:00.730
974,3359,False,9,9,9,90,9.9,90.89999999999999,b'12/02/09',b'9',2009-12-01 23:19:00.810
975,3533,False,3,3,3,30,3.3,30.299999999999997,b'12/20/09',b'3',2009-12-20 02:13:08.580
976,3534,True,4,4,4,40,4.4,40.4,b'12/20/09',b'4',2009-12-20 02:14:08.610
977,3535,False,5,5,5,50,5.5,50.5,b'12/20/09',b'5',2009-12-20 02:15:08.650
978,3536,True,6,6,6,60,6.6,60.599999999999994,b'12/20/09',b'6',2009-12-20 02:16:08.700
979,3537,False,7,7,7,70,7.7,70.7,b'12/20/09',b'7',2009-12-20 02:17:08.760
980,3636,True,6,6,6,60,6.6,60.599999999999994,b'12/30/09',b'6',2009-12-30 03:56:13.200
981,3637,False,7,7,7,70,7.7,70.7,b'12/30/09',b'7',2009-12-30 03:57:13.260
982,3638,True,8,8,8,80,8.8,80.8,b'12/30/09',b'8',2009-12-30 03:58:13.330
983,3639,False,9,9,9,90,9.9,90.89999999999999,b'12/30/09',b'9',2009-12-30 03:59:13.410
984,3640,True,0,0,0,0,0.0,0.0,b'12/31/09',b'0',2009-12-31 04:00:13.500
985,3641,False,1,1,1,10,1.1,10.1,b'12/31/09',b'1',2009-12-31 04:01:13.500
986,3642,True,2,2,2,20,2.2,20.2,b'12/31/09',b'2',2009-12-31 04:02:13.510
987,3643,False,3,3,3,30,3.3,30.299999999999997,b'12/31/09',b'3',2009-12-31 04:03:13.530
988,3644,True,4,4,4,40,4.4,40.4,b'12/31/09',b'4',2009-12-31 04:04:13.560
989,3645,False,5,5,5,50,5.5,50.5,b'12/31/09',b'5',2009-12-31 04:05:13.600
990,3646,True,6,6,6,60,6.6,60.599999999999994,b'12/31/09',b'6',2009-12-31 04:06:13.650
991,3647,False,7,7,7,70,7.7,70.7,b'12/31/09',b'7',2009-12-31 04:07:13.710
992,3648,True,8,8,8,80,8.8,80.8,b'12/31/09',b'8',2009-12-31 04:08:13.780
993,3649,False,9,9,9,90,9.9,90.89999999999999,b'12/31/09',b'9',2009-12-31 04:09:13.860
994,3613,False,3,3,3,30,3.3,30.299999999999997,b'12/28/09',b'3',2009-12-28 03:33:12.180
995,3612,True,2,2,2,20,2.2,20.2,b'12/28/09',b'2',2009-12-28 03:32:12.160
996,3611,False,1,1,1,10,1.1,10.1,b'12/28/09',b'1',2009-12-28 03:31:12.150
997,3610,True,0,0,0,0,0.0,0.0,b'12/28/09',b'0',2009-12-28 03:30:12.150
998,3609,False,9,9,9,90,9.9,90.89999999999999,b'12/27/09',b'9',2009-12-27 03:29:12.600
999,3608,True,8,8,8,80,8.8,80.8,b'12/27/09',b'8',2009-12-27 03:28:11.980
1000,3607,False,7,7,7,70,7.7,70.7,b'12/27/09',b'7',2009-12-27 03:27:11.910
1001,3614,True,4,4,4,40,4.4,40.4,b'12/28/09',b'4',2009-12-28 03:34:12.210
1002,3615,False,5,5,5,50,5.5,50.5,b'12/28/09',b'5',2009-12-28 03:35:12.250
1003,3616,True,6,6,6,60,6.6,60.599999999999994,b'12/28/09',b'6',2009-12-28 03:36:12.300
1004,3617,False,7,7,7,70,7.7,70.7,b'12/28/09',b'7',2009-12-28 03:37:12.360
1005,3618,True,8,8,8,80,8.8,80.8,b'12/28/09',b'8',2009-12-28 03:38:12.430
1006,3619,False,9,9,9,90,9.9,90.89999999999999,b'12/28/09',b'9',2009-12-28 03:39:12.510
1007,3620,True,0,0,0,0,0.0,0.0,b'12/29/09',b'0',2009-12-29 03:40:12.600
1008,3621,False,1,1,1,10,1.1,10.1,b'12/29/09',b'1',2009-12-29 03:41:12.600
1009,3622,True,2,2,2,20,2.2,20.2,b'12/29/09',b'2',2009-12-29 03:42:12.610
1010,3623,False,3,3,3,30,3.3,30.299999999999997,b'12/29/09',b'3',2009-12-29 03:43:12.630
1011,3624,True,4,4,4,40,4.4,40.4,b'12/29/09',b'4',2009-12-29 03:44:12.660
1012,3625,False,5,5,5,50,5.5,50.5,b'12/29/09',b'5',2009-12-29 03:45:12.700
1013,3626,True,6,6,6,60,6.6,60.599999999999994,b'12/29/09',b'6',2009-12-29 03:46:12.750
1014,3627,False,7,7,7,70,7.7,70.7,b'12/29/09',b'7',2009-12-29 03:47:12.810
1015,3628,True,8,8,8,80,8.8,80.8,b'12/29/09',b'8',2009-12-29 03:48:12.880
1016,3629,False,9,9,9,90,9.9,90.89999999999999,b'12/29/09',b'9',2009-12-29 03:49:12.960
1017,3630,True,0,0,0,0,0.0,0.0,b'12/30/09',b'0',2009-12-30 03:50:13.500
1018,3631,False,1,1,1,10,1.1,10.1,b'12/30/09',b'1',2009-12-30 03:51:13.500
1019,3632,True,2,2,2,20,2.2,20.2,b'12/30/09',b'2',2009-12-30 03:52:13.600
1020,3633,False,3,3,3,30,3.3,30.299999999999997,b'12/30/09',b'3',2009-12-30 03:53:13.800
1021,3634,True,4,4,4,40,4.4,40.4,b'12/30/09',b'4',2009-12-30 03:54:13.110
1022,3635,False,5,5,5,50,5.5,50.5,b'12/30/09',b'5',2009-12-30 03:55:13.150
1023,3584,True,4,4,4,40,4.4,40.4,b'12/25/09',b'4',2009-12-25 03:04:10.860
1024,3583,False,3,3,3,30,3.3,30.299999999999997,b'12/25/09',b'3',2009-12-25 03:03:10.830
1025,3582,True,2,2,2,20,2.2,20.2,b'12/25/09',b'2',2009-12-25 03:02:10.810
1026,3581,False,1,1,1,10,1.1,10.1,b'12/25/09',b'1',2009-12-25 03:01:10.800
1027,3580,True,0,0,0,0,0.0,0.0,b'12/25/09',b'0',2009-12-25 03:00:10.800
1028,3579,False,9,9,9,90,9.9,90.89999999999999,b'12/24/09',b'9',2009-12-24 02:59:10.710
1029,3578,True,8,8,8,80,8.8,80.8,b'12/24/09',b'8',2009-12-24 02:58:10.630
1030,3577,False,7,7,7,70,7.7,70.7,b'12/24/09',b'7',2009-12-24 02:57:10.560
1031,3576,True,6,6,6,60,6.6,60.599999999999994,b'12/24/09',b'6',2009-12-24 02:56:10.500
1032,3575,False,5,5,5,50,5.5,50.5,b'12/24/09',b'5',2009-12-24 02:55:10.450
1033,3574,True,4,4,4,40,4.4,40.4,b'12/24/09',b'4',2009-12-24 02:54:10.410
1034,3573,False,3,3,3,30,3.3,30.299999999999997,b'12/24/09',b'3',2009-12-24 02:53:10.380
1035,3572,True,2,2,2,20,2.2,20.2,b'12/24/09',b'2',2009-12-24 02:52:10.360
1036,3571,False,1,1,1,10,1.1,10.1,b'12/24/09',b'1',2009-12-24 02:51:10.350
1037,3570,True,0,0,0,0,0.0,0.0,b'12/24/09',b'0',2009-12-24 02:50:10.350
1038,3569,False,9,9,9,90,9.9,90.89999999999999,b'12/23/09',b'9',2009-12-23 02:49:10.260
1039,3568,True,8,8,8,80,8.8,80.8,b'12/23/09',b'8',2009-12-23 02:48:10.180
1040,3567,False,7,7,7,70,7.7,70.7,b'12/23/09',b'7',2009-12-23 02:47:10.110
1041,3566,True,6,6,6,60,6.6,60.599999999999994,b'12/23/09',b'6',2009-12-23 02:46:10.500
1042,3565,False,5,5,5,50,5.5,50.5,b'12/23/09',b'5',2009-12-23 02:45:10.000
1043,3564,True,4,4,4,40,4.4,40.4,b'12/23/09',b'4',2009-12-23 02:44:09.960
1044,3563,False,3,3,3,30,3.3,30.299999999999997,b'12/23/09',b'3',2009-12-23 02:43:09.930
1045,3606,True,6,6,6,60,6.6,60.599999999999994,b'12/27/09',b'6',2009-12-27 03:26:11.850
1046,3605,False,5,5,5,50,5.5,50.5,b'12/27/09',b'5',2009-12-27 03:25:11.800
1047,3604,True,4,4,4,40,4.4,40.4,b'12/27/09',b'4',2009-12-27 03:24:11.760
1048,3603,False,3,3,3,30,3.3,30.299999999999997,b'12/27/09',b'3',2009-12-27 03:23:11.730
1049,3602,True,2,2,2,20,2.2,20.2,b'12/27/09',b'2',2009-12-27 03:22:11.710
1050,3601,False,1,1,1,10,1.1,10.1,b'12/27/09',b'1',2009-12-27 03:21:11.700
1051,3600,True,0,0,0,0,0.0,0.0,b'12/27/09',b'0',2009-12-27 03:20:11.700
1052,3599,False,9,9,9,90,9.9,90.89999999999999,b'12/26/09',b'9',2009-12-26 03:19:11.610
1053,3598,True,8,8,8,80,8.8,80.8,b'12/26/09',b'8',2009-12-26 03:18:11.530
1054,3597,False,7,7,7,70,7.7,70.7,b'12/26/09',b'7',2009-12-26 03:17:11.460
1055,3596,True,6,6,6,60,6.6,60.599999999999994,b'12/26/09',b'6',2009-12-26 03:16:11.400
1056,3595,False,5,5,5,50,5.5,50.5,b'12/26/09',b'5',2009-12-26 03:15:11.350
1057,3594,True,4,4,4,40,4.4,40.4,b'12/26/09',b'4',2009-12-26 03:14:11.310
1058,3593,False,3,3,3,30,3.3,30.299999999999997,b'12/26/09',b'3',2009-12-26 03:13:11.280
1059,3592,True,2,2,2,20,2.2,20.2,b'12/26/09',b'2',2009-12-26 03:12:11.260
1060,3591,False,1,1,1,10,1.1,10.1,b'12/26/09',b'1',2009-12-26 03:11:11.250
1061,3590,True,0,0,0,0,0.0,0.0,b'12/26/09',b'0',2009-12-26 03:10:11.250
1062,3589,False,9,9,9,90,9.9,90.89999999999999,b'12/25/09',b'9',2009-12-25 03:09:11.160
1063,3588,True,8,8,8,80,8.8,80.8,b'12/25/09',b'8',2009-12-25 03:08:11.800
1064,3587,False,7,7,7,70,7.7,70.7,b'12/25/09',b'7',2009-12-25 03:07:11.100
1065,3586,True,6,6,6,60,6.6,60.599999999999994,b'12/25/09',b'6',2009-12-25 03:06:10.950
1066,3585,False,5,5,5,50,5.5,50.5,b'12/25/09',b'5',2009-12-25 03:05:10.900
1067,3469,False,9,9,9,90,9.9,90.89999999999999,b'12/13/09',b'9',2009-12-13 01:09:05.760
1068,3470,True,0,0,0,0,0.0,0.0,b'12/14/09',b'0',2009-12-14 01:10:05.850
1069,3471,False,1,1,1,10,1.1,10.1,b'12/14/09',b'1',2009-12-14 01:11:05.850
1070,3472,True,2,2,2,20,2.2,20.2,b'12/14/09',b'2',2009-12-14 01:12:05.860
1071,3473,False,3,3,3,30,3.3,30.299999999999997,b'12/14/09',b'3',2009-12-14 01:13:05.880
1072,3474,True,4,4,4,40,4.4,40.4,b'12/14/09',b'4',2009-12-14 01:14:05.910
1073,3475,False,5,5,5,50,5.5,50.5,b'12/14/09',b'5',2009-12-14 01:15:05.950
1074,3476,True,6,6,6,60,6.6,60.599999999999994,b'12/14/09',b'6',2009-12-14 01:16:06.000
1075,3477,False,7,7,7,70,7.7,70.7,b'12/14/09',b'7',2009-12-14 01:17:06.600
1076,3478,True,8,8,8,80,8.8,80.8,b'12/14/09',b'8',2009-12-14 01:18:06.130
1077,3479,False,9,9,9,90,9.9,90.89999999999999,b'12/14/09',b'9',2009-12-14 01:19:06.210
1078,3480,True,0,0,0,0,0.0,0.0,b'12/15/09',b'0',2009-12-15 01:20:06.300
1079,3481,False,1,1,1,10,1.1,10.1,b'12/15/09',b'1',2009-12-15 01:21:06.300
1080,3482,True,2,2,2,20,2.2,20.2,b'12/15/09',b'2',2009-12-15 01:22:06.310
1081,3483,False,3,3,3,30,3.3,30.299999999999997,b'12/15/09',b'3',2009-12-15 01:23:06.330
1082,3484,True,4,4,4,40,4.4,40.4,b'12/15/09',b'4',2009-12-15 01:24:06.360
1083,3485,False,5,5,5,50,5.5,50.5,b'12/15/09',b'5',2009-12-15 01:25:06.400
1084,3486,True,6,6,6,60,6.6,60.599999999999994,b'12/15/09',b'6',2009-12-15 01:26:06.450
1085,3487,False,7,7,7,70,7.7,70.7,b'12/15/09',b'7',2009-12-15 01:27:06.510
1086,3488,True,8,8,8,80,8.8,80.8,b'12/15/09',b'8',2009-12-15 01:28:06.580
1087,3489,False,9,9,9,90,9.9,90.89999999999999,b'12/15/09',b'9',2009-12-15 01:29:06.660
1088,3447,False,7,7,7,70,7.7,70.7,b'12/11/09',b'7',2009-12-11 00:47:04.710
1089,3448,True,8,8,8,80,8.8,80.8,b'12/11/09',b'8',2009-12-11 00:48:04.780
1090,3449,False,9,9,9,90,9.9,90.89999999999999,b'12/11/09',b'9',2009-12-11 00:49:04.860
1091,3450,True,0,0,0,0,0.0,0.0,b'12/12/09',b'0',2009-12-12 00:50:04.950
1092,3451,False,1,1,1,10,1.1,10.1,b'12/12/09',b'1',2009-12-12 00:51:04.950
1093,3452,True,2,2,2,20,2.2,20.2,b'12/12/09',b'2',2009-12-12 00:52:04.960
1094,3453,False,3,3,3,30,3.3,30.299999999999997,b'12/12/09',b'3',2009-12-12 00:53:04.980
1095,3454,True,4,4,4,40,4.4,40.4,b'12/12/09',b'4',2009-12-12 00:54:05.100
1096,3455,False,5,5,5,50,5.5,50.5,b'12/12/09',b'5',2009-12-12 00:55:05.500
1097,3456,True,6,6,6,60,6.6,60.599999999999994,b'12/12/09',b'6',2009-12-12 00:56:05.100
1098,3457,False,7,7,7,70,7.7,70.7,b'12/12/09',b'7',2009-12-12 00:57:05.160
1099,3458,True,8,8,8,80,8.8,80.8,b'12/12/09',b'8',2009-12-12 00:58:05.230
1100,3459,False,9,9,9,90,9.9,90.89999999999999,b'12/12/09',b'9',2009-12-12 00:59:05.310
1101,3460,True,0,0,0,0,0.0,0.0,b'12/13/09',b'0',2009-12-13 01:00:05.400
1102,3461,False,1,1,1,10,1.1,10.1,b'12/13/09',b'1',2009-12-13 01:01:05.400
1103,3462,True,2,2,2,20,2.2,20.2,b'12/13/09',b'2',2009-12-13 01:02:05.410
1104,3463,False,3,3,3,30,3.3,30.299999999999997,b'12/13/09',b'3',2009-12-13 01:03:05.430
1105,3464,True,4,4,4,40,4.4,40.4,b'12/13/09',b'4',2009-12-13 01:04:05.460
1106,3465,False,5,5,5,50,5.5,50.5,b'12/13/09',b'5',2009-12-13 01:05:05.500
1107,3466,True,6,6,6,60,6.6,60.599999999999994,b'12/13/09',b'6',2009-12-13 01:06:05.550
1108,3467,False,7,7,7,70,7.7,70.7,b'12/13/09',b'7',2009-12-13 01:07:05.610
1109,3468,True,8,8,8,80,8.8,80.8,b'12/13/09',b'8',2009-12-13 01:08:05.680
1110,3512,True,2,2,2,20,2.2,20.2,b'12/18/09',b'2',2009-12-18 01:52:07.660
1111,3513,False,3,3,3,30,3.3,30.299999999999997,b'12/18/09',b'3',2009-12-18 01:53:07.680
1112,3514,True,4,4,4,40,4.4,40.4,b'12/18/09',b'4',2009-12-18 01:54:07.710
1113,3515,False,5,5,5,50,5.5,50.5,b'12/18/09',b'5',2009-12-18 01:55:07.750
1114,3516,True,6,6,6,60,6.6,60.599999999999994,b'12/18/09',b'6',2009-12-18 01:56:07.800
1115,3517,False,7,7,7,70,7.7,70.7,b'12/18/09',b'7',2009-12-18 01:57:07.860
1116,3518,True,8,8,8,80,8.8,80.8,b'12/18/09',b'8',2009-12-18 01:58:07.930
1117,3519,False,9,9,9,90,9.9,90.89999999999999,b'12/18/09',b'9',2009-12-18 01:59:08.100
1118,3520,True,0,0,0,0,0.0,0.0,b'12/19/09',b'0',2009-12-19 02:00:08.100
1119,3521,False,1,1,1,10,1.1,10.1,b'12/19/09',b'1',2009-12-19 02:01:08.100
1120,3522,True,2,2,2,20,2.2,20.2,b'12/19/09',b'2',2009-12-19 02:02:08.110
1121,3523,False,3,3,3,30,3.3,30.299999999999997,b'12/19/09',b'3',2009-12-19 02:03:08.130
1122,3524,True,4,4,4,40,4.4,40.4,b'12/19/09',b'4',2009-12-19 02:04:08.160
1123,3525,False,5,5,5,50,5.5,50.5,b'12/19/09',b'5',2009-12-19 02:05:08.200
1124,3526,True,6,6,6,60,6.6,60.599999999999994,b'12/19/09',b'6',2009-12-19 02:06:08.250
1125,3527,False,7,7,7,70,7.7,70.7,b'12/19/09',b'7',2009-12-19 02:07:08.310
1126,3528,True,8,8,8,80,8.8,80.8,b'12/19/09',b'8',2009-12-19 02:08:08.380
1127,3529,False,9,9,9,90,9.9,90.89999999999999,b'12/19/09',b'9',2009-12-19 02:09:08.460
1128,3530,True,0,0,0,0,0.0,0.0,b'12/20/09',b'0',2009-12-20 02:10:08.550
1129,3531,False,1,1,1,10,1.1,10.1,b'12/20/09',b'1',2009-12-20 02:11:08.550
1130,3532,True,2,2,2,20,2.2,20.2,b'12/20/09',b'2',2009-12-20 02:12:08.560
1131,3490,True,0,0,0,0,0.0,0.0,b'12/16/09',b'0',2009-12-16 01:30:06.750
1132,3491,False,1,1,1,10,1.1,10.1,b'12/16/09',b'1',2009-12-16 01:31:06.750
