,id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col
749,3298,True,8,8,8,80,8.8,80.8,b'11/26/09',b'8',2009-11-26 03:18:11.530
750,3297,False,7,7,7,70,7.7,70.7,b'11/26/09',b'7',2009-11-26 03:17:11.460
751,3296,True,6,6,6,60,6.6,60.599999999999994,b'11/26/09',b'6',2009-11-26 03:16:11.400
752,3295,False,5,5,5,50,5.5,50.5,b'11/26/09',b'5',2009-11-26 03:15:11.350
753,3332,True,2,2,2,20,2.2,20.2,b'11/30/09',b'2',2009-11-30 03:52:13.600
754,3331,False,1,1,1,10,1.1,10.1,b'11/30/09',b'1',2009-11-30 03:51:13.500
755,3330,True,0,0,0,0,0.0,0.0,b'11/30/09',b'0',2009-11-30 03:50:13.500
756,3329,False,9,9,9,90,9.9,90.89999999999999,b'11/29/09',b'9',2009-11-29 03:49:12.960
757,3328,True,8,8,8,80,8.8,80.8,b'11/29/09',b'8',2009-11-29 03:48:12.880
758,3327,False,7,7,7,70,7.7,70.7,b'11/29/09',b'7',2009-11-29 03:47:12.810
759,3326,True,6,6,6,60,6.6,60.599999999999994,b'11/29/09',b'6',2009-11-29 03:46:12.750
760,3325,False,5,5,5,50,5.5,50.5,b'11/29/09',b'5',2009-11-29 03:45:12.700
761,3324,True,4,4,4,40,4.4,40.4,b'11/29/09',b'4',2009-11-29 03:44:12.660
762,3323,False,3,3,3,30,3.3,30.299999999999997,b'11/29/09',b'3',2009-11-29 03:43:12.630
763,3322,True,2,2,2,20,2.2,20.2,b'11/29/09',b'2',2009-11-29 03:42:12.610
764,3321,False,1,1,1,10,1.1,10.1,b'11/29/09',b'1',2009-11-29 03:41:12.600
765,3320,True,0,0,0,0,0.0,0.0,b'11/29/09',b'0',2009-11-29 03:40:12.600
766,3319,False,9,9,9,90,9.9,90.89999999999999,b'11/28/09',b'9',2009-11-28 03:39:12.510
767,3318,True,8,8,8,80,8.8,80.8,b'11/28/09',b'8',2009-11-28 03:38:12.430
768,3317,False,7,7,7,70,7.7,70.7,b'11/28/09',b'7',2009-11-28 03:37:12.360
769,3316,True,6,6,6,60,6.6,60.599999999999994,b'11/28/09',b'6',2009-11-28 03:36:12.300
770,3315,False,5,5,5,50,5.5,50.5,b'11/28/09',b'5',2009-11-28 03:35:12.250
771,3314,True,4,4,4,40,4.4,40.4,b'11/28/09',b'4',2009-11-28 03:34:12.210
772,3125,False,5,5,5,50,5.5,50.5,b'11/09/09',b'5',2009-11-09 00:25:03.700
773,3124,True,4,4,4,40,4.4,40.4,b'11/09/09',b'4',2009-11-09 00:24:03.660
774,3123,False,3,3,3,30,3.3,30.299999999999997,b'11/09/09',b'3',2009-11-09 00:23:03.630
775,3122,True,2,2,2,20,2.2,20.2,b'11/09/09',b'2',2009-11-09 00:22:03.610
776,3121,False,1,1,1,10,1.1,10.1,b'11/09/09',b'1',2009-11-09 00:21:03.600
777,3120,True,0,0,0,0,0.0,0.0,b'11/09/09',b'0',2009-11-09 00:20:03.600
778,3119,False,9,9,9,90,9.9,90.89999999999999,b'11/08/09',b'9',2009-11-08 00:19:03.510
779,3118,True,8,8,8,80,8.8,80.8,b'11/08/09',b'8',2009-11-08 00:18:03.430
780,3117,False,7,7,7,70,7.7,70.7,b'11/08/09',b'7',2009-11-08 00:17:03.360
781,3116,True,6,6,6,60,6.6,60.599999999999994,b'11/08/09',b'6',2009-11-08 00:16:03.300
782,3115,False,5,5,5,50,5.5,50.5,b'11/08/09',b'5',2009-11-08 00:15:03.250
783,3114,True,4,4,4,40,4.4,40.4,b'11/08/09',b'4',2009-11-08 00:14:03.210
784,3113,False,3,3,3,30,3.3,30.299999999999997,b'11/08/09',b'3',2009-11-08 00:13:03.180
785,3112,True,2,2,2,20,2.2,20.2,b'11/08/09',b'2',2009-11-08 00:12:03.160
786,3111,False,1,1,1,10,1.1,10.1,b'11/08/09',b'1',2009-11-08 00:11:03.150
787,3110,True,0,0,0,0,0.0,0.0,b'11/08/09',b'0',2009-11-08 00:10:03.150
788,3109,False,9,9,9,90,9.9,90.89999999999999,b'11/07/09',b'9',2009-11-07 00:09:03.600
789,3108,True,8,8,8,80,8.8,80.8,b'11/07/09',b'8',2009-11-07 00:08:02.980
790,3144,True,4,4,4,40,4.4,40.4,b'11/11/09',b'4',2009-11-11 00:44:04.560
791,3143,False,3,3,3,30,3.3,30.299999999999997,b'11/11/09',b'3',2009-11-11 00:43:04.530
792,3142,True,2,2,2,20,2.2,20.2,b'11/11/09',b'2',2009-11-11 00:42:04.510
793,3141,False,1,1,1,10,1.1,10.1,b'11/11/09',b'1',2009-11-11 00:41:04.500
794,3140,True,0,0,0,0,0.0,0.0,b'11/11/09',b'0',2009-11-11 00:40:04.500
795,3139,False,9,9,9,90,9.9,90.89999999999999,b'11/10/09',b'9',2009-11-10 00:39:04.410
796,3138,True,8,8,8,80,8.8,80.8,b'11/10/09',b'8',2009-11-10 00:38:04.330
797,3137,False,7,7,7,70,7.7,70.7,b'11/10/09',b'7',2009-11-10 00:37:04.260
798,3136,True,6,6,6,60,6.6,60.599999999999994,b'11/10/09',b'6',2009-11-10 00:36:04.200
799,3135,False,5,5,5,50,5.5,50.5,b'11/10/09',b'5',2009-11-10 00:35:04.150
800,3134,True,4,4,4,40,4.4,40.4,b'11/10/09',b'4',2009-11-10 00:34:04.110
801,3133,False,3,3,3,30,3.3,30.299999999999997,b'11/10/09',b'3',2009-11-10 00:33:04.800
802,3132,True,2,2,2,20,2.2,20.2,b'11/10/09',b'2',2009-11-10 00:32:04.600
803,3131,False,1,1,1,10,1.1,10.1,b'11/10/09',b'1',2009-11-10 00:31:04.500
804,3130,True,0,0,0,0,0.0,0.0,b'11/10/09',b'0',2009-11-10 00:30:04.500
805,3129,False,9,9,9,90,9.9,90.89999999999999,b'11/09/09',b'9',2009-11-09 00:29:03.960
806,3128,True,8,8,8,80,8.8,80.8,b'11/09/09',b'8',2009-11-09 00:28:03.880
807,3127,False,7,7,7,70,7.7,70.7,b'11/09/09',b'7',2009-11-09 00:27:03.810
808,3126,True,6,6,6,60,6.6,60.599999999999994,b'11/09/09',b'6',2009-11-09 00:26:03.750
809,3088,True,8,8,8,80,8.8,80.8,b'11/05/09',b'8',2009-11-04 23:48:02.800
810,3087,False,7,7,7,70,7.7,70.7,b'11/05/09',b'7',2009-11-04 23:47:02.100
811,3086,True,6,6,6,60,6.6,60.599999999999994,b'11/05/09',b'6',2009-11-04 23:46:01.950
812,3085,False,5,5,5,50,5.5,50.5,b'11/05/09',b'5',2009-11-04 23:45:01.900
813,3084,True,4,4,4,40,4.4,40.4,b'11/05/09',b'4',2009-11-04 23:44:01.860
814,3083,False,3,3,3,30,3.3,30.299999999999997,b'11/05/09',b'3',2009-11-04 23:43:01.830
815,3082,True,2,2,2,20,2.2,20.2,b'11/05/09',b'2',2009-11-04 23:42:01.810
816,3081,False,1,1,1,10,1.1,10.1,b'11/05/09',b'1',2009-11-04 23:41:01.800
817,3080,True,0,0,0,0,0.0,0.0,b'11/05/09',b'0',2009-11-04 23:40:01.800
818,3079,False,9,9,9,90,9.9,90.89999999999999,b'11/04/09',b'9',2009-11-03 23:39:01.710
819,3078,True,8,8,8,80,8.8,80.8,b'11/04/09',b'8',2009-11-03 23:38:01.630
820,3077,False,7,7,7,70,7.7,70.7,b'11/04/09',b'7',2009-11-03 23:37:01.560
821,3076,True,6,6,6,60,6.6,60.599999999999994,b'11/04/09',b'6',2009-11-03 23:36:01.500
822,3075,False,5,5,5,50,5.5,50.5,b'11/04/09',b'5',2009-11-03 23:35:01.450
823,3074,True,4,4,4,40,4.4,40.4,b'11/04/09',b'4',2009-11-03 23:34:01.410
824,3073,False,3,3,3,30,3.3,30.299999999999997,b'11/04/09',b'3',2009-11-03 23:33:01.380
825,3072,True,2,2,2,20,2.2,20.2,b'11/04/09',b'2',2009-11-03 23:32:01.360
826,3071,False,1,1,1,10,1.1,10.1,b'11/04/09',b'1',2009-11-03 23:31:01.350
827,3070,True,0,0,0,0,0.0,0.0,b'11/04/09',b'0',2009-11-03 23:30:01.350
828,3107,False,7,7,7,70,7.7,70.7,b'11/07/09',b'7',2009-11-07 00:07:02.910
829,3106,True,6,6,6,60,6.6,60.599999999999994,b'11/07/09',b'6',2009-11-07 00:06:02.850
830,3105,False,5,5,5,50,5.5,50.5,b'11/07/09',b'5',2009-11-07 00:05:02.800
831,3104,True,4,4,4,40,4.4,40.4,b'11/07/09',b'4',2009-11-07 00:04:02.760
832,3103,False,3,3,3,30,3.3,30.299999999999997,b'11/07/09',b'3',2009-11-07 00:03:02.730
833,3102,True,2,2,2,20,2.2,20.2,b'11/07/09',b'2',2009-11-07 00:02:02.710
834,3101,False,1,1,1,10,1.1,10.1,b'11/07/09',b'1',2009-11-07 00:01:02.700
835,3100,True,0,0,0,0,0.0,0.0,b'11/07/09',b'0',2009-11-07 00:00:02.700
836,3099,False,9,9,9,90,9.9,90.89999999999999,b'11/06/09',b'9',2009-11-05 23:59:02.610
837,3098,True,8,8,8,80,8.8,80.8,b'11/06/09',b'8',2009-11-05 23:58:02.530
838,3097,False,7,7,7,70,7.7,70.7,b'11/06/09',b'7',2009-11-05 23:57:02.460
839,3096,True,6,6,6,60,6.6,60.599999999999994,b'11/06/09',b'6',2009-11-05 23:56:02.400
840,3095,False,5,5,5,50,5.5,50.5,b'11/06/09',b'5',2009-11-05 23:55:02.350
841,3094,True,4,4,4,40,4.4,40.4,b'11/06/09',b'4',2009-11-05 23:54:02.310
842,3093,False,3,3,3,30,3.3,30.299999999999997,b'11/06/09',b'3',2009-11-05 23:53:02.280
843,3092,True,2,2,2,20,2.2,20.2,b'11/06/09',b'2',2009-11-05 23:52:02.260
844,3091,False,1,1,1,10,1.1,10.1,b'11/06/09',b'1',2009-11-05 23:51:02.250
845,3090,True,0,0,0,0,0.0,0.0,b'11/06/09',b'0',2009-11-05 23:50:02.250
846,3089,False,9,9,9,90,9.9,90.89999999999999,b'11/05/09',b'9',2009-11-04 23:49:02.160
847,3200,True,0,0,0,0,0.0,0.0,b'11/17/09',b'0',2009-11-17 01:40:07.200
848,3199,False,9,9,9,90,9.9,90.89999999999999,b'11/16/09',b'9',2009-11-16 01:39:07.110
849,3198,True,8,8,8,80,8.8,80.8,b'11/16/09',b'8',2009-11-16 01:38:07.300
850,3197,False,7,7,7,70,7.7,70.7,b'11/16/09',b'7',2009-11-16 01:37:06.960
851,3196,True,6,6,6,60,6.6,60.599999999999994,b'11/16/09',b'6',2009-11-16 01:36:06.900
852,3195,False,5,5,5,50,5.5,50.5,b'11/16/09',b'5',2009-11-16 01:35:06.850
853,3194,True,4,4,4,40,4.4,40.4,b'11/16/09',b'4',2009-11-16 01:34:06.810
854,3193,False,3,3,3,30,3.3,30.299999999999997,b'11/16/09',b'3',2009-11-16 01:33:06.780
855,3192,True,2,2,2,20,2.2,20.2,b'11/16/09',b'2',2009-11-16 01:32:06.760
856,3191,False,1,1,1,10,1.1,10.1,b'11/16/09',b'1',2009-11-16 01:31:06.750
857,3190,True,0,0,0,0,0.0,0.0,b'11/16/09',b'0',2009-11-16 01:30:06.750
858,3189,False,9,9,9,90,9.9,90.89999999999999,b'11/15/09',b'9',2009-11-15 01:29:06.660
859,3188,True,8,8,8,80,8.8,80.8,b'11/15/09',b'8',2009-11-15 01:28:06.580
860,3187,False,7,7,7,70,7.7,70.7,b'11/15/09',b'7',2009-11-15 01:27:06.510
861,3186,True,6,6,6,60,6.6,60.599999999999994,b'11/15/09',b'6',2009-11-15 01:26:06.450
862,3185,False,5,5,5,50,5.5,50.5,b'11/15/09',b'5',2009-11-15 01:25:06.400
863,3184,True,4,4,4,40,4.4,40.4,b'11/15/09',b'4',2009-11-15 01:24:06.360
864,3183,False,3,3,3,30,3.3,30.299999999999997,b'11/15/09',b'3',2009-11-15 01:23:06.330
865,3219,False,9,9,9,90,9.9,90.89999999999999,b'11/18/09',b'9',2009-11-18 01:59:08.100
866,3218,True,8,8,8,80,8.8,80.8,b'11/18/09',b'8',2009-11-18 01:58:07.930
867,3217,False,7,7,7,70,7.7,70.7,b'11/18/09',b'7',2009-11-18 01:57:07.860
868,3216,True,6,6,6,60,6.6,60.599999999999994,b'11/18/09',b'6',2009-11-18 01:56:07.800
869,3215,False,5,5,5,50,5.5,50.5,b'11/18/09',b'5',2009-11-18 01:55:07.750
870,3214,True,4,4,4,40,4.4,40.4,b'11/18/09',b'4',2009-11-18 01:54:07.710
871,3213,False,3,3,3,30,3.3,30.299999999999997,b'11/18/09',b'3',2009-11-18 01:53:07.680
872,3212,True,2,2,2,20,2.2,20.2,b'11/18/09',b'2',2009-11-18 01:52:07.660
873,3211,False,1,1,1,10,1.1,10.1,b'11/18/09',b'1',2009-11-18 01:51:07.650
874,3210,True,0,0,0,0,0.0,0.0,b'11/18/09',b'0',2009-11-18 01:50:07.650
875,3209,False,9,9,9,90,9.9,90.89999999999999,b'11/17/09',b'9',2009-11-17 01:49:07.560
876,3208,True,8,8,8,80,8.8,80.8,b'11/17/09',b'8',2009-11-17 01:48:07.480
877,3207,False,7,7,7,70,7.7,70.7,b'11/17/09',b'7',2009-11-17 01:47:07.410
878,3206,True,6,6,6,60,6.6,60.599999999999994,b'11/17/09',b'6',2009-11-17 01:46:07.350
879,3205,False,5,5,5,50,5.5,50.5,b'11/17/09',b'5',2009-11-17 01:45:07.300
880,3204,True,4,4,4,40,4.4,40.4,b'11/17/09',b'4',2009-11-17 01:44:07.260
881,3203,False,3,3,3,30,3.3,30.299999999999997,b'11/17/09',b'3',2009-11-17 01:43:07.230
882,3202,True,2,2,2,20,2.2,20.2,b'11/17/09',b'2',2009-11-17 01:42:07.210
883,3201,False,1,1,1,10,1.1,10.1,b'11/17/09',b'1',2009-11-17 01:41:07.200
884,3163,False,3,3,3,30,3.3,30.299999999999997,b'11/13/09',b'3',2009-11-13 01:03:05.430
885,3162,True,2,2,2,20,2.2,20.2,b'11/13/09',b'2',2009-11-13 01:02:05.410
886,3161,False,1,1,1,10,1.1,10.1,b'11/13/09',b'1',2009-11-13 01:01:05.400
887,3160,True,0,0,0,0,0.0,0.0,b'11/13/09',b'0',2009-11-13 01:00:05.400
888,3159,False,9,9,9,90,9.9,90.89999999999999,b'11/12/09',b'9',2009-11-12 00:59:05.310
889,3158,True,8,8,8,80,8.8,80.8,b'11/12/09',b'8',2009-11-12 00:58:05.230
890,3157,False,7,7,7,70,7.7,70.7,b'11/12/09',b'7',2009-11-12 00:57:05.160
891,3156,True,6,6,6,60,6.6,60.599999999999994,b'11/12/09',b'6',2009-11-12 00:56:05.100
892,3155,False,5,5,5,50,5.5,50.5,b'11/12/09',b'5',2009-11-12 00:55:05.500
893,3154,True,4,4,4,40,4.4,40.4,b'11/12/09',b'4',2009-11-12 00:54:05.100
894,3153,False,3,3,3,30,3.3,30.299999999999997,b'11/12/09',b'3',2009-11-12 00:53:04.980
895,3152,True,2,2,2,20,2.2,20.2,b'11/12/09',b'2',2009-11-12 00:52:04.960
896,3151,False,1,1,1,10,1.1,10.1,b'11/12/09',b'1',2009-11-12 00:51:04.950
897,3150,True,0,0,0,0,0.0,0.0,b'11/12/09',b'0',2009-11-12 00:50:04.950
898,3149,False,9,9,9,90,9.9,90.89999999999999,b'11/11/09',b'9',2009-11-11 00:49:04.860
899,3148,True,8,8,8,80,8.8,80.8,b'11/11/09',b'8',2009-11-11 00:48:04.780
900,3147,False,7,7,7,70,7.7,70.7,b'11/11/09',b'7',2009-11-11 00:47:04.710
901,3146,True,6,6,6,60,6.6,60.599999999999994,b'11/11/09',b'6',2009-11-11 00:46:04.650
902,3145,False,5,5,5,50,5.5,50.5,b'11/11/09',b'5',2009-11-11 00:45:04.600
903,3182,True,2,2,2,20,2.2,20.2,b'11/15/09',b'2',2009-11-15 01:22:06.310
904,3181,False,1,1,1,10,1.1,10.1,b'11/15/09',b'1',2009-11-15 01:21:06.300
905,3180,True,0,0,0,0,0.0,0.0,b'11/15/09',b'0',2009-11-15 01:20:06.300
906,3179,False,9,9,9,90,9.9,90.89999999999999,b'11/14/09',b'9',2009-11-14 01:19:06.210
907,3178,True,8,8,8,80,8.8,80.8,b'11/14/09',b'8',2009-11-14 01:18:06.130
908,3177,False,7,7,7,70,7.7,70.7,b'11/14/09',b'7',2009-11-14 01:17:06.600
909,3176,True,6,6,6,60,6.6,60.599999999999994,b'11/14/09',b'6',2009-11-14 01:16:06.000
910,3175,False,5,5,5,50,5.5,50.5,b'11/14/09',b'5',2009-11-14 01:15:05.950
911,3174,True,4,4,4,40,4.4,40.4,b'11/14/09',b'4',2009-11-14 01:14:05.910
912,3173,False,3,3,3,30,3.3,30.299999999999997,b'11/14/09',b'3',2009-11-14 01:13:05.880
913,3172,True,2,2,2,20,2.2,20.2,b'11/14/09',b'2',2009-11-14 01:12:05.860
914,3171,False,1,1,1,10,1.1,10.1,b'11/14/09',b'1',2009-11-14 01:11:05.850
915,3170,True,0,0,0,0,0.0,0.0,b'11/14/09',b'0',2009-11-14 01:10:05.850
916,3169,False,9,9,9,90,9.9,90.89999999999999,b'11/13/09',b'9',2009-11-13 01:09:05.760
917,3168,True,8,8,8,80,8.8,80.8,b'11/13/09',b'8',2009-11-13 01:08:05.680
918,3167,False,7,7,7,70,7.7,70.7,b'11/13/09',b'7',2009-11-13 01:07:05.610
919,3166,True,6,6,6,60,6.6,60.599999999999994,b'11/13/09',b'6',2009-11-13 01:06:05.550
920,3165,False,5,5,5,50,5.5,50.5,b'11/13/09',b'5',2009-11-13 01:05:05.500
921,3164,True,4,4,4,40,4.4,40.4,b'11/13/09',b'4',2009-11-13 01:04:05.460
922,3538,True,8,8,8,80,8.8,80.8,b'12/20/09',b'8',2009-12-20 02:18:08.830
923,3539,False,9,9,9,90,9.9,90.89999999999999,b'12/20/09',b'9',2009-12-20 02:19:08.910
924,3540,True,0,0,0,0,0.0,0.0,b'12/21/09',b'0',2009-12-21 02:20:09.000
925,3541,False,1,1,1,10,1.1,10.1,b'12/21/09',b'1',2009-12-21 02:21:09.000
926,3542,True,2,2,2,20,2.2,20.2,b'12/21/09',b'2',2009-12-21 02:22:09.100
927,3562,True,2,2,2,20,2.2,20.2,b'12/23/09',b'2',2009-12-23 02:42:09.910
928,3561,False,1,1,1,10,1.1,10.1,b'12/23/09',b'1',2009-12-23 02:41:09.900
929,3560,True,0,0,0,0,0.0,0.0,b'12/23/09',b'0',2009-12-23 02:40:09.900
930,3559,False,9,9,9,90,9.9,90.89999999999999,b'12/22/09',b'9',2009-12-22 02:39:09.810
931,3558,True,8,8,8,80,8.8,80.8,b'12/22/09',b'8',2009-12-22 02:38:09.730
932,3557,False,7,7,7,70,7.7,70.7,b'12/22/09',b'7',2009-12-22 02:37:09.660
933,3556,True,6,6,6,60,6.6,60.599999999999994,b'12/22/09',b'6',2009-12-22 02:36:09.600
934,3555,False,5,5,5,50,5.5,50.5,b'12/22/09',b'5',2009-12-22 02:35:09.550
935,3554,True,4,4,4,40,4.4,40.4,b'12/22/09',b'4',2009-12-22 02:34:09.510
936,3553,False,3,3,3,30,3.3,30.299999999999997,b'12/22/09',b'3',2009-12-22 02:33:09.480
937,3552,True,2,2,2,20,2.2,20.2,b'12/22/09',b'2',2009-12-22 02:32:09.460
938,3551,False,1,1,1,10,1.1,10.1,b'12/22/09',b'1',2009-12-22 02:31:09.450
939,3550,True,0,0,0,0,0.0,0.0,b'12/22/09',b'0',2009-12-22 02:30:09.450
940,3549,False,9,9,9,90,9.9,90.89999999999999,b'12/21/09',b'9',2009-12-21 02:29:09.360
941,3548,True,8,8,8,80,8.8,80.8,b'12/21/09',b'8',2009-12-21 02:28:09.280
942,3547,False,7,7,7,70,7.7,70.7,b'12/21/09',b'7',2009-12-21 02:27:09.210
943,3546,True,6,6,6,60,6.6,60.599999999999994,b'12/21/09',b'6',2009-12-21 02:26:09.150
944,3545,False,5,5,5,50,5.5,50.5,b'12/21/09',b'5',2009-12-21 02:25:09.100
945,3543,False,3,3,3,30,3.3,30.299999999999997,b'12/21/09',b'3',2009-12-21 02:23:09.300
946,3544,True,4,4,4,40,4.4,40.4,b'12/21/09',b'4',2009-12-21 02:24:09.600
947,3341,False,1,1,1,10,1.1,10.1,b'12/01/09',b'1',2009-11-30 23:01:00.000
948,3340,True,0,0,0,0,0.0,0.0,b'12/01/09',b'0',2009-11-30 23:00:00.000
949,3342,True,2,2,2,20,2.2,20.2,b'12/01/09',b'2',2009-11-30 23:02:00.100
950,3343,False,3,3,3,30,3.3,30.299999999999997,b'12/01/09',b'3',2009-11-30 23:03:00.300
951,3344,True,4,4,4,40,4.4,40.4,b'12/01/09',b'4',2009-11-30 23:04:00.600
952,3345,False,5,5,5,50,5.5,50.5,b'12/01/09',b'5',2009-11-30 23:05:00.100
953,3346,True,6,6,6,60,6.6,60.599999999999994,b'12/01/09',b'6',2009-11-30 23:06:00.150
954,3347,False,7,7,7,70,7.7,70.7,b'12/01/09',b'7',2009-11-30 23:07:00.210
955,3348,True,8,8,8,80,8.8,80.8,b'12/01/09',b'8',2009-11-30 23:08:00.280
956,3349,False,9,9,9,90,9.9,90.89999999999999,b'12/01/09',b'9',2009-11-30 23:09:00.360
957,3350,True,0,0,0,0,0.0,0.0,b'12/02/09',b'0',2009-12-01 23:10:00.450
958,3351,False,1,1,1,10,1.1,10.1,b'12/02/09',b'1',2009-12-01 23:11:00.450
959,3352,True,2,2,2,20,2.2,20.2,b'12/02/09',b'2',2009-12-01 23:12:00.460
960,3353,False,3,3,3,30,3.3,30.299999999999997,b'12/02/09',b'3',2009-12-01 23:13:00.480
961,3354,True,4,4,4,40,4.4,40.4,b'12/02/09',b'4',2009-12-01 23:14:00.510
962,3355,False,5,5,5,50,5.5,50.5,b'12/02/09',b'5',2009-12-01 23:15:00.550
963,3356,True,6,6,6,60,6.6,60.599999999999994,b'12/02/09',b'6',2009-12-01 23:16:00.600
964,3357,False,7,7,7,70,7.7,70.7,b'12/02/09',b'7',2009-12-01 23:17:00.660
965,3358,True,8,8,8,80,8.8,80.8,b'12/02/09',b'8',2009-12-01 23:18:00.730
966,3359,False,9,9,9,90,9.9,90.89999999999999,b'12/02/09',b'9',2009-12-01 23:19:00.810
967,3533,False,3,3,3,30,3.3,30.299999999999997,b'12/20/09',b'3',2009-12-20 02:13:08.580
968,3534,True,4,4,4,40,4.4,40.4,b'12/20/09',b'4',2009-12-20 02:14:08.610
969,3535,False,5,5,5,50,5.5,50.5,b'12/20/09',b'5',2009-12-20 02:15:08.650
970,3536,True,6,6,6,60,6.6,60.599999999999994,b'12/20/09',b'6',2009-12-20 02:16:08.700
971,3537,False,7,7,7,70,7.7,70.7,b'12/20/09',b'7',2009-12-20 02:17:08.760
972,3636,True,6,6,6,60,6.6,60.599999999999994,b'12/30/09',b'6',2009-12-30 03:56:13.200
973,3637,False,7,7,7,70,7.7,70.7,b'12/30/09',b'7',2009-12-30 03:57:13.260
974,3638,True,8,8,8,80,8.8,80.8,b'12/30/09',b'8',2009-12-30 03:58:13.330
975,3639,False,9,9,9,90,9.9,90.89999999999999,b'12/30/09',b'9',2009-12-30 03:59:13.410
976,3640,True,0,0,0,0,0.0,0.0,b'12/31/09',b'0',2009-12-31 04:00:13.500
977,3641,False,1,1,1,10,1.1,10.1,b'12/31/09',b'1',2009-12-31 04:01:13.500
978,3642,True,2,2,2,20,2.2,20.2,b'12/31/09',b'2',2009-12-31 04:02:13.510
979,3643,False,3,3,3,30,3.3,30.299999999999997,b'12/31/09',b'3',2009-12-31 04:03:13.530
980,3644,True,4,4,4,40,4.4,40.4,b'12/31/09',b'4',2009-12-31 04:04:13.560
981,3645,False,5,5,5,50,5.5,50.5,b'12/31/09',b'5',2009-12-31 04:05:13.600
982,3646,True,6,6,6,60,6.6,60.599999999999994,b'12/31/09',b'6',2009-12-31 04:06:13.650
983,3647,False,7,7,7,70,7.7,70.7,b'12/31/09',b'7',2009-12-31 04:07:13.710
984,3648,True,8,8,8,80,8.8,80.8,b'12/31/09',b'8',2009-12-31 04:08:13.780
985,3649,False,9,9,9,90,9.9,90.89999999999999,b'12/31/09',b'9',2009-12-31 04:09:13.860
986,3613,False,3,3,3,30,3.3,30.299999999999997,b'12/28/09',b'3',2009-12-28 03:33:12.180
987,3612,True,2,2,2,20,2.2,20.2,b'12/28/09',b'2',2009-12-28 03:32:12.160
988,3611,False,1,1,1,10,1.1,10.1,b'12/28/09',b'1',2009-12-28 03:31:12.150
989,3610,True,0,0,0,0,0.0,0.0,b'12/28/09',b'0',2009-12-28 03:30:12.150
990,3609,False,9,9,9,90,9.9,90.89999999999999,b'12/27/09',b'9',2009-12-27 03:29:12.600
991,3608,True,8,8,8,80,8.8,80.8,b'12/27/09',b'8',2009-12-27 03:28:11.980
992,3607,False,7,7,7,70,7.7,70.7,b'12/27/09',b'7',2009-12-27 03:27:11.910
993,3614,True,4,4,4,40,4.4,40.4,b'12/28/09',b'4',2009-12-28 03:34:12.210
994,3615,False,5,5,5,50,5.5,50.5,b'12/28/09',b'5',2009-12-28 03:35:12.250
995,3616,True,6,6,6,60,6.6,60.599999999999994,b'12/28/09',b'6',2009-12-28 03:36:12.300
996,3617,False,7,7,7,70,7.7,70.7,b'12/28/09',b'7',2009-12-28 03:37:12.360
997,3618,True,8,8,8,80,8.8,80.8,b'12/28/09',b'8',2009-12-28 03:38:12.430
998,3619,False,9,9,9,90,9.9,90.89999999999999,b'12/28/09',b'9',2009-12-28 03:39:12.510
999,3620,True,0,0,0,0,0.0,0.0,b'12/29/09',b'0',2009-12-29 03:40:12.600
1000,3621,False,1,1,1,10,1.1,10.1,b'12/29/09',b'1',2009-12-29 03:41:12.600
1001,3622,True,2,2,2,20,2.2,20.2,b'12/29/09',b'2',2009-12-29 03:42:12.610
1002,3623,False,3,3,3,30,3.3,30.299999999999997,b'12/29/09',b'3',2009-12-29 03:43:12.630
1003,3624,True,4,4,4,40,4.4,40.4,b'12/29/09',b'4',2009-12-29 03:44:12.660
1004,3625,False,5,5,5,50,5.5,50.5,b'12/29/09',b'5',2009-12-29 03:45:12.700
1005,3626,True,6,6,6,60,6.6,60.599999999999994,b'12/29/09',b'6',2009-12-29 03:46:12.750
1006,3627,False,7,7,7,70,7.7,70.7,b'12/29/09',b'7',2009-12-29 03:47:12.810
1007,3628,True,8,8,8,80,8.8,80.8,b'12/29/09',b'8',2009-12-29 03:48:12.880
1008,3629,False,9,9,9,90,9.9,90.89999999999999,b'12/29/09',b'9',2009-12-29 03:49:12.960
1009,3630,True,0,0,0,0,0.0,0.0,b'12/30/09',b'0',2009-12-30 03:50:13.500
1010,3631,False,1,1,1,10,1.1,10.1,b'12/30/09',b'1',2009-12-30 03:51:13.500
1011,3632,True,2,2,2,20,2.2,20.2,b'12/30/09',b'2',2009-12-30 03:52:13.600
1012,3633,False,3,3,3,30,3.3,30.299999999999997,b'12/30/09',b'3',2009-12-30 03:53:13.800
1013,3634,True,4,4,4,40,4.4,40.4,b'12/30/09',b'4',2009-12-30 03:54:13.110
1014,3635,False,5,5,5,50,5.5,50.5,b'12/30/09',b'5',2009-12-30 03:55:13.150
1015,3584,True,4,4,4,40,4.4,40.4,b'12/25/09',b'4',2009-12-25 03:04:10.860
1016,3583,False,3,3,3,30,3.3,30.299999999999997,b'12/25/09',b'3',2009-12-25 03:03:10.830
1017,3582,True,2,2,2,20,2.2,20.2,b'12/25/09',b'2',2009-12-25 03:02:10.810
1018,3581,False,1,1,1,10,1.1,10.1,b'12/25/09',b'1',2009-12-25 03:01:10.800
1019,3580,True,0,0,0,0,0.0,0.0,b'12/25/09',b'0',2009-12-25 03:00:10.800
